title,company,salary,city,experience,education,hr_name,hr_title,url,description
人工智能数据安全产品顾问,华科信安,23-29K,淄博,,本科,"华科信安
·
行政",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/ff4bb8692ca96c6703B73t2-EFtR.html,"1.客户技术咨询
-作为公司人工智能数据安全产品的技术专家，向客户(政府、金融、医疗等行业)提供专业的产品讲解、技术演示及解决方案设计。
-深入分析客户业务场景与需求，结合机器学习、大语言模型(LLM)、智能体(AIAgent)等技术特性，回答客户提问，针对性输出数据安全产品适配方案。
2.售前支持与方案交付
-主导技术交流、投标答辩、产品POC测试等售前环节，解决客户对AI数据安全的技术疑虑。
-编写技术方案书、白皮书及行业案例，提炼产品价值与差异化优势。
3.市场与生态协同
-参与行业峰会、技术沙龙等活动，提升公司AI数据安全产品的品牌影响力。
-协同产品团队反馈市场需求，推动产品迭代优化。
任职要求：
-本科及以上学历，计算机科学、人工智能、信息安全等相关专业优先。
-5年以上技术售前、解决方案架构师或AI产品经理经验，需有数据安全/网络安全领域背景。
-熟悉机器学习(如分类、聚类算法)、深度学习(如CNN/RNN架构)及大语言模型(如Transformer原理)的基础技术逻辑，能通俗化讲解技术概念。
-了解AI数据安全核心问题(如隐私计算、联邦学习、模型逆向防护、数据泄露防护等)。
-极强沟通力:能快速理解客户需求，精准传递技术价值，具备高层技术汇报经验。
-职业形象:气质佳，具备商务礼仪素养，适应与政府、企业高管等客户对接。
-抗压与适应性：接受全国范围内高频次出差，能高效协调多任务。
加分项
-持有CISSP、CISP、ISO27001等信息安全认证，或云安全相关证书(如AWS/Azure安全专项)。
-具备AI框架（PyTorch/TensorFlow)或数据安全产品(如数据脱敏、加密系统)实战经验。
-拥有政府、金融、医疗等高敏感数据行业的客户资源或项目经验。
李婧
3日内活跃
华科信安
·
行政"
算法工程师,融邦集团,22-31K,淄博,,本科,·,HR,https://www.zhipin.com/job_detail/d25442aad8e68b550nV93du7ElVU.html,"AIagent
Python
具有成熟项目经验，具备算法调优能力，拥有AIagent经验优先
岗位要求：
1、利用NLP相关技术，例如文本分类、机器阅读理解、命令实体识别、⽂本摘要、关系抽取等技术实现智能平台的相关技能:
2、NLP相关模型复现、开发、部署。
任职资格：
1. 第⼀学历为统招公办本科及以上学历，3年以上⼯作经验。计算机、数学等相关专业优先。
2.在自然语言处理、知识图谱、智能问答、图像识别等⽅向深入研究相关技术，并将成果转化落地:
3.紧跟人工智能技术发展趋势，洞察行业场景，对公司人工智能产品规划、设计提供建设性意见建议;
杨女士
在线
融邦集团
·
HR"
中级python开发工程师,华享健康,21-26K,淄博,,本科,·,人事经理,https://www.zhipin.com/job_detail/7c3884d58e7a7eca0ndy2dq5ElZY.html,"PyTorch
MySQL
架构设计经验
Python
1. 负责基于大模型(LLM)的AIAgent、Skills系统开发与应用落地；
2. 设计和实现RAG(检索增强生成)架构，构建企业知识库；
3. 开发和优化智能体工作流、多Agent协作、⼯具调⽤能⼒；
4. 进行Prompt Engineering、Agent策略优化与效果提升；
5. 负责公司后端服务开发、优化及维护工作，保障系统的稳定性、⾼可用性与高性能；
6. 熟练运用AI技术完成业务需求开发，参与AI模型的集成、部署、调优及后端接口开发，实现AI能力与业务系统的深度融合；
任职要求
1. 学历要求：计算机、软件工程、电子信息等相关专业本科及以上学历；
2. 工作经验：5年及以上软件技术开发后端工作经验
3. 熟练掌握Python，具备良好的工程能力。
4. 熟悉LLM应用开发与AIAgent架构。
5. 熟悉RAG技术体系，有知识库构建经验。
6. 熟悉至少一种Agent开发框架(LangChain/Llamalndex / AutoGen / LangGraph 等) 。
7. 熟悉向量数据库和检索系统(Milvus/FAISS/Qdrant等)。
薪资待遇
1. 福利保障：五险、带薪年假、法定节假日、节日福利、定期团建、晋升通道完善；
2.工作时间：8:30-12：00；13:30-18:00；单休
秦海春
刚刚活跃
华享健康
·
人事经理"
后端开发工程师,华享健康,21-26K,淄博,,大专,·,人事经理,https://www.zhipin.com/job_detail/3ff856c2d65e3d9d0ndy2tm7F1FX.html,"PyTorch
MySQL
架构设计经验
Python
会Python
1. 负责基于大模型(LLM)的AIAgent、Skills系统开发与应用落地；
2. 设计和实现RAG(检索增强生成)架构，构建企业知识库；
3. 开发和优化智能体工作流、多Agent协作、⼯具调⽤能⼒；
4. 进行Prompt Engineering、Agent策略优化与效果提升；
5. 负责公司后端服务开发、优化及维护工作，保障系统的稳定性、⾼可用性与高性能；
6. 熟练运用AI技术完成业务需求开发，参与AI模型的集成、部署、调优及后端接口开发，实现AI能力与业务系统的深度融合；
任职要求
1. 学历要求：计算机、软件工程、电子信息等相关专业本科及以上学历；
2. 工作经验：5年及以上软件技术开发后端工作经验
3. 熟练掌握Python，具备良好的工程能力。
4. 熟悉LLM应用开发与AIAgent架构。
5. 熟悉RAG技术体系，有知识库构建经验。
6. 熟悉至少一种Agent开发框架(LangChain/Llamalndex / AutoGen / LangGraph 等) 。
7. 熟悉向量数据库和检索系统(Milvus/FAISS/Qdrant等)。
薪资待遇
1. 福利保障：五险、带薪年假、法定节假日、节日福利、定期团建、晋升通道完善；
2.工作时间：8:30-12：00；13:30-18:00；单休
秦海春
刚刚活跃
华享健康
·
人事经理"
AI Agent 应用工程师,立即沟通,26-31K,淄博,,本科,"新澜控股
·
人资经理",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/30c62ed2d6756c590nd829q0EVpR.html,"1. 与资深运营团队深度配合，将复杂的电商业务逻辑（广告、客服等）转化为高效、自动化的AI Agent工作流，构建公司未来的“数字分⾝”团队  ；
2. 利⽤n8n/Make/Langflow等低代码⼯具或Python，编排全自动电商工作流 ；
3. 针对电商⼯作流，开发并优化基于LLM的智能Agent，包括精准的Prompt调优和RAG（检索增强生成）知识库搭建  ；
4. 负责打通CRM系统、各社媒平台API以及内部数据库，实现数据无缝流转；
5. 监控AI链路的运行成本与准确率，解决Agent在高并发场景下的“幻觉”或流程中断问题  。
任职要求：
1. 本科及以上学历，计算机相关专业；
2. 1-3年开发经验，精通Python，熟悉常用AI框架（如LangChain、Llamalndex）  ；
3. 有实际的AIAgent或自动化项目落地经验（需在简历中展示具体的工作流案例）；
4. 熟练操作GitHub、Docker以及各种低代码自动化工具  ；
5. 对电商有基础认知，能理解运营需求并转化为技术语言。
刘女士
刚刚活跃
新澜控股
·
人资经理"
AI产品+有双休+4.5k无责,山东云企互通信息...,31-51K,淄博,经验不限,学历不限,,BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/59c714f3f92f94950nB72t61GFJW.html,"5a级办公大楼
团建
下午茶
ai项目
试用期无责底薪4500，转正5500-7000底薪+提成+200-6000奖金
单双休
解先生
刚刚活跃
山东云企互通信息...
·
招聘主管"
【OpenClaw龙虾】AI产品底薪五千不加班,鲁企信息,21-26K,淄博,经验不限,学历不限,"鲁企信息
·
CEO",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/4c8b9b38b5ca8db90ndz396-FVtX.html,"1。负责公司AI产品，AI解决方案，云服务，智能系统等相关产品的市场推广与销售工作，精准对接企业级客户，完成既定销售业绩指标。
2。主动挖掘目标客户群体，通过线上拓展，⾏业渠道，客户转介绍等多种⽅式，开发新客户资源，建⽴完善的客户档案，维护客户关系。
3。深入调研客户业务需求，结合公司AI产品优势，为客户定制专业的解决方案，进⾏产品演示，方案讲解，商务报价，推动合作落地。
4。全程跟进销售全流程，包括客户洽谈，合同签订，项目对接，回款跟进等，保障合作顺利推进，提升客户满意度与续约率。
工作内容：负责AI产品的推广与拓客，深入了解客户的需求 为客户提供解决方案，公司提供精准客户 我们打电话了解客户需求询问客户意向 把有意向的客户邀约到公司即可。公司主要的营销方式是通过免费学习Ai后给客户推荐合适的套餐帮助企业达到降本增效和获客的落地问题。
薪资待遇：
1.无责底薪5000+高额销售提成+业绩奖金+年终奖励，上不封顶，薪资水平高于行业平均，月入过万不是问题。
2.成长赋能：完善的岗前培训，产品培训，销售技能培训，一对一师徒带教，清晰的晋升通道(销售专员 销售主管 销售经理 销售总监)
3.工作环境：舒适办公环境，团队氛围积极融洽，扁平化管理，工作时间弹性合理。
4.我们期待这样的你加入：
怀揣对AI行业的热情，敢于突破自我，以专业能力开拓市场，用业绩实现价值，与公司共同深耕人工智能赛道，共享行业发展红利！
曹女士
刚刚活跃
鲁企信息
·
CEO"
AI产品研发工程师,泰达光通,21-26K,淄博,经验不限,本科,·,HR经理,https://www.zhipin.com/job_detail/86bc70ce699b83890nd_0920EVpQ.html,"智能化方向
SaaS产品研发
Django
MySQL
Python
1.负责公司 SaaS 产品的功能研发与迭代，参与从需求拆解到上线维护的全流程。
2.结合 AI 能力（LLM / Agent / RAG）对产品进行智能化升级，主动对产品方案形成技术判断。
3.参与系统架构演进与工程规范建设。
任职要求:
1.本科及以上学历，计算机相关专业优先，3年以上开发或AI产品经验。
2.熟悉 Python + Django（或同等框架），能独⽴完成接口设计、数据建模及性能处理。熟练使⽤ Git、Docker、Linux。
3.HTML/CSS/JS 基础扎实，熟练 React 或 Vue，了解 TailwindCSS。
4.具备⼯程化意识，能参与系统设计，有基础性能优化与问题排查能力。
5.能与产品、设计高效协作，具备业务理解⼒，不被动按工单执行。
6.有 SaaS 产品经验（多租户/权限体系/配置化系统）。
7.了解 AI/Agent 体系、Prompt、RAG、LangChain/LangGraph。
8.熟悉 OpenAI 协议及国内主流大模型生态（文心/通义/DeepSeek/智谱等）。
9.有 AI 编码工具使用经验（Claude Code / Copilot 等）或 Agent 编码工作流实践经验。
何先生
刚刚活跃
泰达光通
·
HR经理"
月888O以上+AI产品销售+工资准时五险不加班,大吉前,21-26K,淄博,,,"大吉前
·
人力资源部",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/7b365f31db1e88b60ndz3dm0EFtT.html,"电话销售
市场营销
不接受居家办公
销售代表
销售专员
客户代表
电话销售经验
客户经理
互联网/科技
网络营销经验
1.负责AI产品销售推广，准确传递产品核心价值与优势，提升客户对产品的认知与兴趣。
2.主动开发潜在客户，通过多种渠道建立联系。推动客户对AI产品的合作意向。
3.完成销售全流程跟进，包括需求沟通、方案介绍、异议处理及合同签订，达成销售⽬标。
4.拓展并维护销售渠道，发展长期合作关系，提升产品市场覆盖率。
5.反馈市场信息与客户建议，协助公司优化产品
与销售策略。
任职要求：
1.具备良好的沟通能⼒与客户服务意识，能够与客户建⽴信任关系；
2.有较强的目标导向和抗压能力，能主动推进⼯作并达成结果；
3.具备团队协作精神，能与内部团队高效配合完成销售任务；
薪资详情
薪资范围：10000-15000元/月
社保类型：五险
提成方式：销售额提成；
奖金补贴：话补、绩效奖金、全勤奖、开单奖销冠奖
徐先生
刚刚活跃
大吉前
·
人力资源部"
AI数据库销售顾问,北京佳朗,9-24K,淄博,经验不限,大专,·,HR.招聘专员,https://www.zhipin.com/job_detail/581fe4d15f9c080e0ndz09q6E1FQ.html,"1、负责公司软件产品、AI系统、数据库相关产品的市场推广与销售工作，开拓新客户，维护老客户资源，完成公司制定的销售业绩指标。
2、主动挖掘政企、中⼩企业客户需求，对接客户咨询，为客户提供专业的产品⽅案讲解、演⽰、报价及商务洽谈工作。
3、跟进销售全流程，包括客户对接、需求沟通、合同签订、回款跟进、售后对接等，保障项目顺利落地。
4、收集⾏业市场动态、竞品信息及客户需求反馈，整理销售数据，定期完成销售汇报，协助公司优化产品及销售策略。
5、维护良好的客户合作关系，深度挖掘客户二次合作及转介绍资源，持续提升客户合作价值。
二、任职要求
1、学历要求：统招大专及以上学历，专业不限，计算机、市场营销、电子商务相关专业优先。
2、经验要求：具备1年及以上销售工作经验；有软件销售、AI产品销售、数据库销售、信息化系统销售经验者优先录用，可快速上手工作。
3、能力要求：具备良好的市场开拓能力、商务谈判能力和沟通表达能力，思维灵活，抗压能力强，有明确的目标感和赚钱欲望。
4、职业素养：工作积极主动、责任心强，具备良好的团队协作意识，遵守公司规章制度，认可互联网、软件信息化行业发展方向。
5、无不良从业记录，形象气质佳，能够适应常态化客户外勤对接、出差（根据岗位需求）。
三、薪资福利
1、薪资结构：无责底薪 5K+ 高额提成 + 业绩奖金 + 月度/季度奖励 + 年终分红，多劳多得，上不封顶。
2、基础福利：五险一金、带薪年假、法定节假日、节日福利、定期团建、下午茶、员工培训。
3、成长福利：完善的新人岗前培训、产品培训、销售技能培训，清晰的晋升通道（销售专员-销售主管-销售经理-区域负责人）。
4、工作氛围：团队年轻化、氛围轻松和谐，扁平化管理，无复杂职场内耗，全力赋能员工开单成长。
薪资详情
薪资范围：8000-13000元/月
社保类型：六险一金
提成方式：销售额提成；
奖金补贴：年终奖、绩效奖金、话补
骆克银
在线
北京佳朗
·
HR.招聘专员"
AI产品商务专员/AI教育产品配置专员,尚书院,6-7K,淄博,,大专,·,招聘者,https://www.zhipin.com/job_detail/0fe5bed1772d833d0ndy39W0ElFV.html,"AI产品商务专员/AI教育产品配置专员
所属部门：商务供应链部/人工智能教育产品板块
工作地点：济南市天桥区舜兴路988号 济南大学科技园
招聘⼈数：1⼈
⼀、岗位定位
1.本岗位主要负责公司人工智能教育产品的商务配置、供应商产品对接、⽅案清单整理及销售支持工作。
2.公司目前重点推进AI通识教室、AI+特色学科教室、AI+劳动教育教室、AI+科学实验、AIGC艺术设计、AI智能硬件等方向。该岗位需要具备一定AI技术理解能力，能够看懂AI教室中配置的软硬件产品是什么、解决什么问题、适合什么学校场景，并能结合客户预算，为销售团队提供性价比高、落地性强的产品配置方案。
1.负责AI教育产品配置清单整理
根据销售需求、客户预算和学校应用场景，协助制作AI教室、AI课程、AI软件、AI硬件、智能终端等产品配置清单，保证清单内容合理、价格匹配、功能完整。
2.协助销售完成AI产品方案匹配
当销售面对客户时，能够提供产品选型建议，解释AI教室里为什么要配这些设备、软件和服务，帮助销售形成更专业的报价方案和沟通话术。
3.对接外部AI产品与软件服务供应商
了解市场上不同公司的AI产品方向，包括AI课程平台、AI编程工具、AIGC软件、智能体平台、机器人、AI硬件、物联网设备、语音识别、图像识别、数字人、知识库系统等，协助公司筛选适合学校场景的合作产品。
4.参与AI产品集成方案设计
公司部分AI教室和软件平台需要集成外部公司的产品或服务，该岗位需协助判断产品是否适合接入公司方案，评估其功能、价格、售后、稳定性和后期维护成本。
5.建立AI产品供应商资料库
持续整理外部AI产品公司、产品类型、价格区间、应用场景、合作方式、优势劣势等信息，形成公司内部可复用的AI产品资源库和供应商库。
6.协助商务报价与投标资料整理
配合销售及投标工作，整理AI产品参数、功能说明、配置清单、报价表、产品介绍、技术说明等资料，确保商务文件表达清楚、配置合理。
三、任职要求
1.大专及以上学历，人工智能、计算机、软件工程、教育技术、电子信息、商务管理、市场营销等相关专业优先。
2.了解人工智能基础概念，知道常见AI产品类型，如AI编程、AIGC、智能体、知识库、机器人、视觉识别、语音识别、物联网、数字人等。
3.具备较强的信息搜集和产品分析能力，能够主动了解外部AI产品公司分别做什么、产品适合哪些学校场景。
4.能看懂基础产品参数、功能说明、报价逻辑，能够协助销售制作清单和配置方案。
5.沟通能力强，能够对接销售、客户、供应商和技术人员，推动产品方案落地。
6.做事细心，逻辑清晰，对价格、参数、配置、供应商资料有较强的整理能力。
7.对人工智能教育、教育装备、智慧校园、AI教室建设方向感兴趣，愿意持续学习行业政策和市场产品动态。
四、加分项
1.有教育装备、智慧校园、人工智能教育、信息化项目经验者优先。
2.熟悉中小学AI教室、创客教室、信息科技教室、科学教室、劳动教室等配置逻辑者优先。
3.使用过 ChatGPT、DeepSeek、Coze、豆包、通义、讯飞星火等AI工具者优先。
4.有供应商管理、商务报价、招投标清单整理、产品选型经验者优先。
5.能独立完成“产品调研表、供应商对比表、配置清单、报价方案、产品卖点说明”者优先。
五、我们希望你具备的核心能力
这个岗位要具备三种能力：
第一，懂AI产品是什么；
第二，知道市场上哪些公司能提供什么产品和服务；
第三，能把客户预算、学校需求和公司产品整合成一套合理的配置方案。
六、公司简介
尚书院长期深耕教育装备、人工智能教育、特色课程空间、劳动教育及传统文化教育产品研发，面向中小学提供“课程、空间、设备、平台、培训、展示”一体化解决方案。
目前公司正在重点推进人工智能教育产品板块建设，涵盖AI通识教室、AI+学科教室、AI+劳动教育、AIGC艺术设计、AI课程资源、智能硬件及数字化软件平台等方向。现因业务发展需要，招聘一名懂AI技术与产品配置的商务专员，参与公司AI教育产品体系建设。
薪资详情
薪资范围：5000-6000元/月
社保类型：五险
贾洪云
刚刚活跃
尚书院
·
招聘者"
浪潮AI运营专员（月入2w+),山东纾困服务有限公司,26-33K,淄博,经验不限,学历不限,·,人事主管,https://www.zhipin.com/job_detail/e9c4955261c155950ndz2NW1GVRR.html,"企业（To B）
电话销售经验
1。负责公司AI产品，AI解决方案，云服务，智能系统等相关产品的市场推广与销售工作，精准对接企业级客户，完成既定销售业绩指标。
2。主动挖掘目标客户群体，通过线上拓展，⾏业渠道，客户转介绍等多种⽅式，开发新客户资源，建⽴完善的客户档案，维护客户关系。
3。深入调研客户业务需求，结合公司AI产品优势，为客户定制专业的解决方案，进⾏产品演示，方案讲解，商务报价，推动合作落地。
4。全程跟进销售全流程，包括客户洽谈，合同签订，项目对接，回款跟进等，保障合作顺利推进，提升客户满意度与续约率。
工作内容：负责AI产品的推广与拓客，深入了解客户的需求 为客户提供解决方案，公司提供精准客户 我们打电话了解客户需求询问客户意向 把有意向的客户邀约到公司即可。公司主要的营销方式是通过免费学习Ai后给客户推荐合适的套餐帮助企业达到降本增效和获客的落地问题。
薪资待遇：
1.无责底薪5000+高额销售提成+业绩奖金+年终奖励，上不封顶，薪资水平高于行业平均，月入过万不是问题。
2.成长赋能：完善的岗前培训，产品培训，销售技能培训，一对一师徒带教，清晰的晋升通道(销售专员 销售主管 销售经理 销售总监)
3.工作环境：舒适办公环境，团队氛围积极融洽，扁平化管理，工作时间弹性合理。
4.我们期待这样的你加入：
怀揣对AI行业的热情，敢于突破自我，以专业能力开拓市场，用业绩实现价值，与公司共同深耕人工智能赛道，共享行业发展红利！
薪资详情
薪资范围：15000-22000元/月
社保类型：五险
提成方式：销售额提成；
奖金补贴：话补、全勤奖、绩效奖金、工龄奖
韦超越
刚刚活跃
山东纾困服务有限公司
·
人事主管"
AI高级产品经理,上岸熊教育,26-41K,淄博,,学历不限,·,招聘者,https://www.zhipin.com/job_detail/c5cd8ce28a12368503N42tW0E1NW.html,"C端产品
缔造教育生态新大陆！邀你以事业合伙人身份执掌上岸熊AI项目—以APP为枢纽、以课程为基石、以AI为引擎的新蓝图
我们是上岸熊——职业教育图书的颠覆者！凭教资、公考、教师编等爆款矩阵横扫抖音TOP，年增速超100%的行业火箭。创始团队由北漂悍将集结，拒绝包装，只信战功​：三年百人规模，凭硬核运营杀出血路。此刻，我们正将战旗插向下一个战场：站在AI机遇期，打造现象级职业教育由Ai 驱动产品生态！​​
诚寻掌舵人：AI项目运营总（事业合伙人）​​
你不仅是管理者，更是定义未来的联合创业者！与公司共绘资本蓝图！
【你将统治的疆域】
战略级掌控：构建AI产品架构、技术路线与商业模型，将“书”“课”升级为“学习服务帝国”。
铁血交付：统领产品、市场、运营三大军团，打通“引流-留存-转化-裂变”全链路，对用户增长与营收负责。
内容核武器​：激活千万教辅IP势能，打造公务员/教师编等领域的知识付费爆款引擎。
跨界颠覆​：融合电商基因与教育科技，用数据驱动重构在线学习体验，击穿行业天花板！
【我们渴求的枭雄】
十年以上互联网产品操盘经验，有AI成功战役
精通“技术+运营+商业化”三角博弈，擅用数据绞杀增长瓶颈
骨子里是创业者：能带团队手撕代码，也能为战略押注all-in
教育/知识付费老炮优先，资源整合能力等同于核弹当量！​​
这不是一份工作，而是共筑护城河的创业远征！
李女士
上岸熊教育
·
招聘者"
AI产品经理,智园数字科技,21-26K,淄博,,本科,·,招聘者,https://www.zhipin.com/job_detail/3d1178ac8a1dad840nRz3NW-EFRU.html,"1、负责AI相关产品的整体规划与设计，结合企业农业发展方向制定产品策略；
2、深入调研用户需求，分析市场趋势与竞品动态，输出产品迭代方案；
3、协调跨部门资源，推动产品从需求分析到上线的全流程落地；
任职要求：
1、具备良好的逻辑思维能⼒与数据分析能⼒；
2、对AI技术有基本理解，关注⼈工智能在农业领域的应用前景；
3、具备优秀的沟通协调能⼒与项目管理能力；
4、有较强的学习能力与创新意识，能快速适应技术变化。
窦玥
3月内活跃
山东未来农业科技发展
·
招聘者"
AI推广经理/高薪+公积金+日结提成+上不封顶,山东卡族信息科技,9-24K,淄博,经验不限,学历不限,·,人事专员,https://www.zhipin.com/job_detail/63beac8a686693a40nB72tm_E1FV.html,"1. 负责AI产品市场推广、渠道拓展与客户开发，完成推广业绩目标；
​
2. 线上线下挖掘潜在客户，讲解产品优势、跟进咨询、促成合作转化；
​
3. 维护新老客户关系，做好后期跟进与服务，提升复购及转介绍；
​
4. 制定个⼈推⼴计划，主动开拓新渠道、新资源，反馈市场竞品信息；
​
5. 配合团队完成推⼴活动，助力产品市场曝光与业绩增长。
任职要求：
1. 善于沟通、按时完成上级交给的工作
2. 拥有良好的团队合作精神，能迅速融⼊团队
3. 具备良好的学习能力，能够不断改进工作方法
薪资详情
薪资范围：8000-13000元/月
社保类型：五险一金
提成方式：销售额提成；
奖金补贴：餐补、房补、交通补助、加班费、全勤奖、高温补贴、年终奖、绩效奖金
试用薪资：5100元/月
田志宝
刚刚活跃
山东卡族信息科技
·
人事专员"
